Source,Target
585987,6122
585987,132143
585987,462560
586002,75014
586005,585134
586031,225107
586042,320826
586042,339412
586042,560334
586044,142859
586047,310140
586051,21321
586054,403692
586054,221835
586060,221835
586060,88384
586073,467901
586089,103246
586096,2793
586109,574980
586115,29513
586115,14518
586122,475366
586131,19954
586132,448109
586133,88384
586135,236276
586153,4983
586181,17764
586190,591780
586197,236276
586201,192254
586201,20853
586201,252853
586214,38021
586216,585418
586216,363526
586219,578039
586221,82140
586221,327048
586226,578616
586229,558812
586231,563178
586231,140246
586238,160064
586247,142549
586266,236276
586268,44418
586268,115151
586278,133533
586296,449845
586296,17381
586297,584095
586297,30130
586297,280211
586297,569679
586313,119578
586313,425155
586315,449507
586328,203630
586330,65281
586337,104903
586346,575056
586348,287064
586349,586328
586356,425155
586369,65911
586374,286181
586374,221835
586375,49910
586380,178016
586385,586378
586403,7034
586405,16988
586405,287064
586408,11454
586420,198729
586422,91815
586424,28086
586429,464074
586431,974
586435,98489
586446,434465
586447,115904
586447,178850
586450,162075
586456,253292
586461,586337
586468,14487
586476,179865
586479,25189
586482,112568
586499,39260
586503,211325
586503,55656
586516,286181
586523,500359
586535,91815
586538,569679
586548,162075
586552,48886
586554,16225
586559,133533
586579,6328
586579,517589
586585,133533
586595,124017
586595,191669
586603,206624
586603,94859
586604,175158
586607,48299
586611,524613
586619,569679
586619,16988
586625,1190
586625,23932
586625,168879
586632,24006
586634,575487
586634,574433
586649,91815
586657,560177
586657,586798
586662,218
586671,49390
586677,276509
586680,103069
586692,163685
586698,221835
586704,188046
586707,55868
586708,162075
586714,221835
586729,6317
586733,439261
586740,88384
586745,111177
586750,89710
586751,569763
586759,1877
586760,41681
586761,162075
586769,91815
586772,307067
586776,67
586807,30072
586813,162075
586821,60218
586821,338726
586830,286181
586832,333795
586840,4428
586842,690
586842,569679
586842,50308
586842,6328
586842,343268
586854,10373
586854,79722
586857,406073
586859,454877
586859,19808
586864,493409
586877,577602
586877,49869
586880,463076
586885,454645
586887,131016
586887,17610
586897,391082
586913,55643
586923,343616
586925,117015
586935,591510
586938,585043
586945,66757
586946,223842
586949,159820
586972,587129
586982,51272
586991,575
586992,57990
586996,192269
587004,48321
587005,190133
587026,520264
587026,72452
587026,481627
587032,41749
587048,565963
587065,425155
587076,13441
587077,305468
587099,87665
587114,141606
587115,1126
587115,331374
587122,221835
587122,6328
587122,615
587122,449486
587125,65911
587126,559007
587128,569679
587128,221835
587130,425155
587140,64813
587140,539774
587157,635
587175,16988
587175,585909
587188,92556
587188,41930
587189,91815
587195,583806
587203,974
587208,26632
587220,206407
587244,425155
587247,52584
587259,48535
587272,582819
587272,583694
587278,586448
587281,221835
587282,148638
587284,569679
587285,587226
587286,175104
587286,178352
587300,285434
587306,180733
587309,165210
587317,420981
587321,80455
587341,525530
587342,305229
587344,120
587351,65911
587351,548577
587360,219
587387,584319
587398,222938
587407,111085
587418,179957
587436,6328
587462,451842
587466,462604
587469,53822
587470,10228
587483,55868
587489,541928
587500,188077
587509,346251
587510,162075
587513,56104
587519,28086
587519,109579
587521,19320
587530,61396
587530,17381
587533,569679
587535,68028
587538,87665
587549,569679
587553,83026
587565,5121
587566,525498
587592,74746
587593,408302
587604,65852
587604,223501
587609,371953
587620,88384
587634,22743
587637,278284
587637,75014
587639,308045
587639,433092
587655,573465
587677,234740
587680,145902
587698,589653
587698,46331
587700,380498
587712,421389
587724,168706
587743,588226
587745,586595
587755,162602
587755,215505
587765,581902
587774,390465
587774,62092
587790,541525
587790,552507
587826,581902
587827,541449
587834,421389
587838,162075
587838,105765
587846,7044
587860,500
587868,65083
587868,137875
587877,221835
587889,162075
587889,61396
587893,4408
587895,587847
587901,425155
587905,120
587907,160253
587911,16584
587916,78613
587916,148638
587934,321268
587958,292314
587958,138284
588003,162075
588006,52963
588011,234288
588012,146108
588019,12909
588021,147462
588025,13758
588029,456970
588030,87409
588030,128233
588036,569679
588036,6328
588039,451708
588054,55779
588055,4408
588065,525051
588071,1877
588071,104695
588072,37999
588072,285745
588082,286181
588084,537268
588086,17381
588090,32764
588090,23330
588090,88347
588091,55868
588096,307280
588098,276392
588100,17610
588107,41930
588120,29707
588129,569679
588136,334158
588138,286834
588143,342061
588149,543289
588149,569679
588157,91815
588162,80341
588162,22743
588162,451805
588168,165608
588170,307280
588170,40779
588170,196768
588174,353289
588183,140246
588186,588558
588193,17381
588202,206407
588210,87665
588212,163993
588217,536839
588224,162075
588236,55868
588239,173329
588239,307280
588251,133533
588251,277718
588252,476930
588252,569679
588252,307280
588268,566606
588273,43621
588276,585627
588280,337689
588280,205582
588280,55868
588280,342934
588301,17381
588312,184593
588318,310671
588319,457619
588322,449507
588322,472433
588336,214950
588340,226884
588341,196180
588345,55868
588351,17610
588352,30072
588359,6328
588359,178951
588362,88163
588363,236276
588363,350558
588364,162075
588380,11002
588383,132440
588383,501331
588384,24000
588386,14615
588394,31081
588404,575144
588407,372849
588407,87665
588408,216398
588417,312776
588418,6328
588420,60431
588430,452556
588434,10373
588438,449555
588438,200821
588438,588508
588446,333795
588453,452908
588454,151098
588457,507659
588468,236276
588485,435825
588492,587852
588492,587074
588493,401464
588493,221038
588498,223484
588504,270006
588508,588438
588513,133533
588520,6328
588529,567621
588533,453440
588538,231972
588538,85913
588538,106686
588540,486752
588540,63610
588558,505661
588558,588695
588558,588186
588568,221835
588582,425155
588591,526747
588595,338598
588619,386265
588619,178437
588625,278693
588634,221835
588634,6328
588650,223484
588666,194378
588680,235665
588685,588334
588686,4408
588695,140246
588695,131979
588711,206407
588711,138547
588711,307280
588713,549392
588742,569149
588748,110477
588756,272323
588760,425155
588762,78691
588772,97936
588781,102074
588801,221835
588805,431905
588805,307280
588817,25071
588822,78951
588840,141606
588843,55868
588844,129416
588863,387178
588867,439836
588881,32272
588881,529540
588887,4408
588891,4983
588892,124094
588899,55868
588912,221835
588913,589817
588917,74105
588934,569679
588935,425155
588935,55868
588943,22743
588943,451805
588943,452108
588948,87111
588950,558895
588950,55868
588950,512727
588959,133533
588978,110341
588991,526082
589004,142300
589005,65830
589006,588685
589006,588334
589033,65083
589054,569679
589059,140246
589059,588558
589065,359753
589066,579996
589078,223501
589078,564992
589088,64524
589096,48535
589109,223237
589109,428198
589115,546818
589120,40072
589120,19320
589124,6328
589124,138032
589128,32292
589139,539184
589142,17381
589163,509174
589175,88384
589175,145335
589175,6328
589179,75014
589184,65083
589191,587077
589205,132592
589210,558817
589228,140246
589260,34074
589261,30072
589264,297198
589270,23009
589275,347466
589286,56104
589286,117543
589287,371213
589287,214950
589289,409611
589290,66328
589297,130562
589316,126441
589316,370857
589316,57236
589329,589290
589341,486752
589341,507013
589349,227297
589350,279325
589353,194427
589363,457696
589381,20377
589382,282831
589385,127446
589385,150367
589391,294527
589394,221835
589397,417862
589397,549915
589401,286181
589401,463076
589410,525819
589420,589131
589435,122699
589448,8425
589456,48321
589467,46930
589474,94854
589482,540567
589493,28564
589494,162075
589504,589840
589507,456625
589524,574102
589526,140246
589538,425155
589538,542922
589540,133533
589540,289559
589544,367701
589547,55868
589547,460489
589552,462914
589578,286181
589592,221835
589598,416418
589615,298857
589623,140246
589623,41605
589624,513377
589645,583763
589648,141606
589648,172319
589650,1732
589650,534527
589661,91815
589669,367927
589689,474549
589690,422662
589691,259338
589693,593043
589701,307280
589701,438345
589703,437090
589704,456031
589707,17381
589707,468656
589707,70534
589707,425140
589743,139036
589744,16988
589748,16178
589757,84899
589759,213806
589761,589349
589764,522903
589769,13065
589774,578137
589797,58575
589817,588913
589824,133533
589833,558846
589833,13648
589838,541525
589839,427818
589840,75308
589840,589504
589844,586865
589848,133385
589882,11840
589902,34088
589904,291839
589906,561026
589917,25961
589920,548661
589958,33789
589960,210308
589962,590518
589963,287509
589963,227391
589965,6328
589966,251797
589967,6328
589968,16366
589968,572628
589978,41601
589985,266046
589986,95958
590002,271516
590002,525498
590013,265405
590027,590043
590035,569360
590038,18654
590043,351123
590045,91815
590045,589661
590051,23305
590059,53896
590065,162075
590071,475493
590088,46627
590089,163200
590091,589962
590093,517794
590093,450545
590093,223501
590094,292564
590097,334200
590097,55868
590099,172698
590112,298456
590115,490187
590128,262373
590131,22108
590154,221835
590163,221835
590163,162564
590167,525671
590182,553155
590203,162075
590217,19901
590222,362722
590222,127851
590230,590281
590233,65083
590239,337873
590239,403435
590244,124017
590244,128369
590244,78951
590254,483670
590262,512818
590275,425155
590277,53146
590282,162075
590289,591832
590293,141606
590295,140246
590298,343727
590313,55868
590316,391987
590316,46588
590318,29284
590328,590331
590329,95457
590332,587917
590348,522723
590351,18444
590355,590370
590368,33654
590370,440087
590370,449845
590370,17381
590378,228841
590390,152358
590398,187573
590399,520546
590400,292995
590404,55868
590410,551990
590410,244378
590411,9135
590415,88384
590426,111907
590429,133533
590442,523458
590464,19320
590468,635
590482,79280
590484,162075
590484,462560
590494,223501
590499,402066
590503,163962
590503,592266
590511,110477
590518,137832
590523,432163
590527,454041
590532,442520
590532,466720
590541,125529
590541,55868
590553,169495
590557,58172
590561,223501
590572,336527
590575,525243
590598,517463
590601,988
590607,393335
590617,221835
590623,150851
590627,292394
590629,196125
590657,75014
590659,89710
590663,140126
590664,315646
590665,144433
590689,237461
590695,576149
590701,292995
590703,59890
590703,548454
590705,67355
590710,425020
590710,387815
590710,452908
590711,4408
590718,517100
590727,346595
590727,69556
590727,430382
590727,565834
590727,2368
590731,141606
590739,106770
590739,458442
590748,425155
590756,116351
590770,581902
590772,318608
590778,185429
590778,48321
590779,591213
590804,133533
590805,22037
590807,362342
590825,486752
590825,221835
590833,423965
590838,51314
590839,3355
590843,590825
590845,23009
590848,294525
590850,425155
590863,340156
590868,425155
590872,16988
590885,265557
590885,539774
590898,589840
590915,571877
590917,486752
590923,21914
590928,591249
590929,44062
590938,182446
590939,588540
590942,91815
590952,206407
590958,179215
590958,6328
590965,133533
590979,48535
590982,124292
590984,105587
590985,39281
590989,174571
590994,316025
591000,542922
591000,591572
591012,425155
591015,150082
591019,133533
591019,119597
591029,18747
591039,227666
591044,450131
591044,552897
591054,23211
591069,35629
591071,92556
591071,70442
591071,487003
591081,298487
591083,451805
591095,545952
591097,221835
591103,286181
591107,162075
591109,184593
591122,133533
591122,12129
591126,414925
591127,112069
591131,2194
591136,47506
591137,17381
591153,4408
591154,17536
591155,205676
591162,102972
591168,483514
591172,66328
591172,17381
591172,457016
591202,360224
591202,315224
591206,85214
591212,88384
591212,221835
591213,585092
591221,258219
591223,95600
591240,233687
591248,91815
591249,590928
591273,321754
591283,27381
591283,401114
591283,591280
591283,356587
591283,162037
591285,490801
591285,107538
591289,591283
591295,22743
591305,350558
591306,110821
591310,146137
591311,191686
591312,63724
591315,544663
591319,483707
591320,132882
591322,221835
591322,590973
591334,493546
591338,229274
591348,141606
591348,66328
591354,310671
591364,320826
591364,151127
591382,17610
591398,154180
591407,286181
591410,285689
591414,17381
591414,572438
591421,466123
591423,466309
591431,61396
591432,292995
591447,17381
591461,145902
591462,182160
591463,581902
591471,451221
591481,18747
591481,66328
591485,369639
591495,52963
591503,20752
591504,142925
591504,461959
591527,94102
591528,157154
591531,350558
591532,486752
591533,112069
591540,301648
591542,506501
591542,275919
591548,393418
591553,62328
591554,233190
591563,590727
591570,91815
591572,542922
591572,162752
591583,2793
591598,221835
591607,131502
591608,5121
591624,333795
591624,206407
591649,48535
591655,379106
591655,140246
591665,480758
591665,581717
591671,548755
591683,176121
591689,547941
591692,4408
591698,91815
591731,369946
